fiber_id,sample_id,diameter_um,length_um,orientation_theta,orientation_psi,curvature,n_contacts,mean_contact_area_um2,volume_voxels
F001410,S008,8.52,1266.3,14.01,279.76,0.0011,1,18.46,67
F001411,S008,7.53,1437.2,9.84,70.64,0.00129,2,55.62,53
F001412,S008,9.44,1036.8,35.89,300.77,0.00531,3,30.23,65
F001413,S008,6.02,1237.4,40.95,34.28,0.01013,2,19.23,30
F001414,S008,6.46,1091.0,51.96,95.64,0.02526,1,63.33,29
F001415,S008,6.9,1546.6,18.44,323.87,0.03249,3,61.92,63
F001416,S008,6.06,1300.4,41.5,100.84,0.00283,3,64.01,27
F001417,S008,8.69,1134.1,26.12,302.6,0.00965,6,3.49,71
F001418,S008,5.17,1002.1,29.44,265.99,0.01007,1,16.78,22
F001419,S008,7.62,1255.5,80.89,299.01,0.00255,2,59.55,45
F001420,S008,9.35,1217.3,76.85,199.62,0.00425,4,47.63,73
F001421,S008,6.11,982.8,50.16,322.01,0.01321,1,56.23,31
F001422,S008,5.22,1340.6,67.32,87.41,0.00401,3,98.92,23
F001423,S008,6.15,1238.7,45.8,141.7,0.00703,1,107.01,38
F001424,S008,8.0,1405.6,72.29,78.8,0.01242,4,57.37,70
F001425,S008,6.59,1114.9,30.98,185.84,0.01147,2,91.68,40
F001426,S008,5.64,1505.2,85.32,279.83,0.01394,3,75.65,28
F001427,S008,6.32,1047.2,79.29,15.57,0.00113,1,34.83,32
F001428,S008,6.89,1152.2,47.92,114.95,0.02379,1,9.66,35
F001429,S008,4.6,1197.1,9.06,297.33,0.00348,4,78.78,17
F001430,S008,8.5,1286.1,64.62,109.17,0.003,3,32.57,75
F001431,S008,6.34,1330.5,9.84,117.55,0.00068,3,29.86,40
F001432,S008,5.52,979.6,67.56,31.68,0.01137,1,23.6,23
F001433,S008,8.1,1272.6,45.84,102.87,0.01666,3,11.34,61
F001434,S008,7.52,1416.4,83.99,132.56,0.00483,3,85.19,54
F001435,S008,4.57,1009.9,62.89,136.01,0.01054,4,1.42,18
F001436,S008,9.11,1288.2,55.11,330.75,0.01167,4,6.23,91
F001437,S008,7.34,1203.3,45.76,111.07,0.02708,0,0.0,48
F001438,S008,9.06,871.8,19.27,249.93,0.00143,2,5.11,44
F001439,S008,6.68,1075.2,0.25,195.45,0.00615,1,4.4,32
F001440,S008,4.54,1271.9,25.04,77.78,0.01041,0,0.0,19
F001441,S008,7.39,1545.8,46.83,78.18,0.02621,1,49.75,49
F001442,S008,9.6,1199.3,86.05,73.13,0.00247,3,59.16,65
F001443,S008,8.34,1488.2,56.24,263.2,0.01327,2,88.48,83
F001444,S008,7.32,1348.1,22.03,154.99,0.00318,0,0.0,50
F001445,S008,4.58,1204.8,76.24,51.79,0.0035,2,126.24,20
F001446,S008,9.83,967.8,3.05,218.86,0.00597,7,25.67,73
F001447,S008,5.18,850.2,29.98,295.74,0.0004,2,3.19,18
F001448,S008,6.55,757.1,65.94,233.88,0.0084,0,0.0,26
F001449,S008,6.99,1277.6,85.21,108.67,0.00414,2,16.31,50
F001450,S008,7.2,1186.4,87.86,6.06,0.00901,3,49.53,47
F001451,S008,9.04,1430.4,87.85,110.91,1e-05,4,37.55,71
F001452,S008,6.47,710.5,60.52,309.78,0.00016,4,57.34,25
F001453,S008,10.9,1300.7,48.53,61.4,0.00462,4,34.78,115
F001454,S008,6.62,1173.2,54.86,27.77,0.00198,3,2.24,41
F001455,S008,8.12,1166.9,24.87,22.86,0.00117,1,87.41,56
F001456,S008,7.17,1267.6,0.53,307.76,0.0019,2,14.5,40
F001457,S008,8.53,1383.2,6.43,356.26,0.00373,1,62.42,73
F001458,S008,9.06,994.8,1.15,359.81,0.00133,5,21.26,63
F001459,S008,5.77,1001.8,0.44,329.07,0.00859,6,2.0,21
F001460,S008,7.37,1509.9,29.26,350.28,0.00059,3,62.63,66
F001461,S008,7.78,1159.1,54.58,132.35,0.02447,3,277.5,47
F001462,S008,5.51,942.7,2.48,264.37,0.00343,5,10.55,24
F001463,S008,9.15,1460.4,17.22,357.27,0.01505,2,45.28,105
F001464,S008,7.6,1243.8,8.09,252.77,0.0415,4,12.8,42
F001465,S008,6.74,1347.6,20.9,342.2,0.00046,7,37.04,40
F001466,S008,8.04,1411.3,55.3,335.36,0.00029,2,172.79,62
F001467,S008,6.61,1133.6,74.57,64.56,0.00102,0,0.0,35
F001468,S008,6.8,1031.5,75.64,341.52,0.01896,0,0.0,35
F001469,S008,6.19,1199.0,38.51,339.46,0.02124,3,83.69,29
F001470,S008,6.65,1267.8,0.17,266.79,0.00073,5,57.75,43
F001471,S008,8.82,877.1,86.0,113.19,0.0001,3,69.2,52
F001472,S008,7.01,941.3,21.03,75.29,0.00028,1,64.8,34
F001473,S008,5.4,1074.9,20.29,153.18,0.0405,3,25.05,23
F001474,S008,4.57,1456.9,31.35,288.27,0.00346,1,19.42,20
F001475,S008,6.14,1010.7,40.99,193.1,0.00568,2,113.84,22
F001476,S008,8.59,1288.1,7.65,94.38,0.0036,2,26.79,61
F001477,S008,5.96,1090.9,53.82,173.47,0.00698,4,62.54,25
F001478,S008,6.78,1018.0,70.96,88.19,0.01756,3,27.23,34
F001479,S008,7.34,1210.7,62.12,254.62,0.00297,10,30.16,42
F001480,S008,10.15,1325.6,27.36,186.76,0.00062,3,137.92,104
F001481,S008,6.56,966.1,81.06,278.12,0.00759,7,67.65,30
F001482,S008,5.84,958.4,33.29,125.08,0.01718,2,3.82,19
F001483,S008,6.56,953.8,28.82,240.76,0.00672,0,0.0,28
F001484,S008,3.75,1434.0,18.75,252.21,0.02804,4,91.37,13
F001485,S008,7.0,924.6,15.68,11.68,0.02126,2,27.3,39
F001486,S008,4.39,1064.9,27.67,131.78,0.00772,1,105.27,17
F001487,S008,7.47,1385.2,47.75,283.98,0.05249,0,0.0,54
F001488,S008,5.22,869.7,83.66,288.79,0.00494,1,20.0,18
F001489,S008,8.32,1179.6,27.05,140.69,0.01808,0,0.0,68
F001490,S008,6.57,1331.2,36.83,255.8,0.0092,1,47.85,42
F001491,S008,8.24,1068.8,89.57,258.91,0.00526,1,12.83,44
F001492,S008,7.79,1449.3,34.0,175.03,0.00813,5,17.87,67
F001493,S008,6.48,1048.8,6.63,218.21,0.00678,3,40.28,26
F001494,S008,8.66,996.2,61.79,245.77,0.00421,4,2.8,46
F001495,S008,8.55,1015.6,85.36,63.13,0.00582,0,0.0,64
F001496,S008,7.44,1508.3,51.8,202.38,0.01204,1,27.27,62
F001497,S008,7.63,1569.8,51.11,191.61,0.02227,2,57.93,66
F001498,S008,5.19,1202.4,63.62,238.57,0.00639,3,16.05,23
F001499,S008,5.03,1053.1,39.25,354.39,0.00859,2,62.04,16
F001500,S008,8.16,1559.7,8.73,302.32,0.0208,2,147.6,86
F001501,S008,6.87,1236.9,30.32,192.55,0.00075,2,29.54,41
F001502,S008,8.84,1293.1,12.69,223.1,0.00514,2,45.98,87
F001503,S008,6.26,1404.3,25.15,239.31,0.00258,4,111.39,36
F001504,S008,6.99,1238.5,84.28,246.11,0.00105,5,34.48,44
F001505,S008,5.85,1201.3,30.62,102.62,0.00823,3,103.06,26
F001506,S008,6.82,1418.4,63.28,157.01,0.00216,7,26.22,56
F001507,S008,5.25,704.8,63.27,213.39,0.00675,3,17.42,12
F001508,S008,5.38,1066.0,57.21,52.29,0.0011,5,1.99,25
F001509,S008,6.99,704.1,48.15,243.15,0.00128,0,0.0,26
F001510,S008,6.42,1056.8,74.23,359.59,0.0036,0,0.0,31
F001511,S008,6.38,1188.4,64.04,145.56,0.02152,3,39.83,40
F001512,S008,5.36,1088.4,3.36,150.82,0.00356,2,28.45,26
F001513,S008,7.54,1245.4,73.52,59.45,0.00312,0,0.0,48
F001514,S008,4.86,865.9,77.38,30.88,0.00535,1,47.77,15
F001515,S008,9.18,1342.6,81.45,173.48,0.00763,0,0.0,75
F001516,S008,6.89,1256.7,51.12,322.65,0.00234,3,5.65,41
F001517,S008,7.05,1379.6,13.85,273.55,0.02972,5,11.69,59
F001518,S008,8.2,1522.2,43.33,256.11,0.00149,1,4.41,60
F001519,S008,7.03,1019.4,74.88,325.6,0.00215,4,21.59,42
F001520,S008,5.72,1367.6,17.48,231.62,0.01223,1,19.02,36
F001521,S008,3.89,960.3,42.86,34.92,0.00634,4,57.58,9
F001522,S008,7.67,1040.8,68.43,249.91,0.01815,2,95.07,39
F001523,S008,4.98,1166.4,70.48,297.81,0.01474,5,30.03,24
F001524,S008,4.19,1459.2,45.25,135.17,0.00433,0,0.0,19
F001525,S008,6.36,1342.7,23.0,259.63,0.00512,2,75.88,38
F001526,S008,8.23,1263.5,19.19,197.57,0.00678,1,60.48,68
F001527,S008,4.67,839.1,52.63,193.73,0.00797,3,10.3,13
F001528,S008,6.79,1110.4,8.07,26.97,0.00258,2,25.13,34
F001529,S008,6.6,1320.6,79.34,143.93,0.00367,5,90.21,41
F001530,S008,8.34,1442.5,20.65,223.99,0.01269,2,4.83,73
F001531,S008,7.12,1245.9,67.93,128.8,0.00187,3,12.43,53
F001532,S008,8.34,1244.0,64.91,253.44,0.00175,2,4.22,61
F001533,S008,6.82,1145.1,77.92,4.81,0.00249,1,49.8,46
F001534,S008,6.0,1214.7,79.63,254.86,0.0131,2,22.08,27
F001535,S008,7.88,1443.6,29.82,85.56,0.00105,1,8.75,77
F001536,S008,6.33,1124.8,76.98,132.33,0.00452,1,39.88,37
F001537,S008,6.89,1187.3,56.03,280.54,0.00096,3,71.65,37
F001538,S008,5.96,1749.3,2.07,5.44,0.00665,0,0.0,38
F001539,S008,8.38,1280.8,88.27,291.13,0.00262,2,86.55,69
F001540,S008,6.47,957.6,63.45,104.21,0.00487,5,85.48,28
F001541,S008,7.94,1196.0,39.32,31.53,0.02923,3,91.24,58
F001542,S008,10.03,1259.9,85.93,327.92,0.00199,4,33.95,87
F001543,S008,6.48,995.7,32.03,224.07,0.00459,4,18.42,34
F001544,S008,7.76,1104.6,78.14,153.61,0.00247,3,1.52,40
F001545,S008,6.54,812.2,38.35,121.34,0.01487,2,34.03,24
F001546,S008,7.4,1562.0,13.82,190.89,0.00603,2,33.63,59
F001547,S008,7.45,1298.9,38.86,329.43,0.00229,2,52.97,55
F001548,S008,11.8,1241.4,84.95,252.3,0.00492,6,25.8,105
F001549,S008,7.87,1251.8,50.01,71.22,0.02828,3,41.53,57
F001550,S008,7.51,1623.0,80.49,273.33,0.00124,0,0.0,77
F001551,S008,10.45,1195.1,61.71,153.05,0.00479,4,102.54,101
F001552,S008,8.1,1271.6,3.47,220.15,0.00142,2,94.13,49
F001553,S008,7.98,729.5,58.01,201.29,0.00133,4,8.63,33
F001554,S008,5.91,1360.8,18.93,260.94,0.00064,2,44.16,32
F001555,S008,5.62,1062.4,76.13,204.43,0.01927,4,11.78,29
F001556,S008,5.77,1110.5,0.5,198.84,0.01916,0,0.0,29
F001557,S008,5.76,1221.0,62.01,47.12,0.00968,4,11.89,27
F001558,S008,6.41,1084.9,59.1,293.12,0.0001,1,31.01,36
F001559,S008,7.99,1359.4,56.26,286.31,0.00881,2,211.3,70
F001560,S008,7.2,973.4,9.7,314.19,0.01191,2,74.24,43
F001561,S008,7.86,1470.2,86.48,247.87,0.00152,1,18.22,69
F001562,S008,8.6,1379.3,55.62,102.91,0.01193,3,60.4,64
F001563,S008,8.42,1422.2,18.57,27.08,0.00779,4,1.56,74
F001564,S008,4.84,1180.7,17.9,158.02,0.00574,3,39.08,22
F001565,S008,6.92,1038.7,24.09,50.09,4e-05,1,133.62,40
F001566,S008,8.9,1633.9,89.49,346.54,0.00221,1,117.58,79
F001567,S008,3.95,1140.9,55.21,214.46,0.01054,2,192.42,13
F001568,S008,4.69,906.7,84.58,304.46,0.02026,2,142.21,16
F001569,S008,9.59,1272.9,56.91,51.22,0.00481,2,64.98,91
F001570,S008,5.56,1221.8,53.88,263.94,0.00491,1,57.63,30
F001571,S008,6.62,1244.4,7.83,352.99,0.00212,0,0.0,43
F001572,S008,6.46,1066.2,74.25,73.77,0.00179,0,0.0,33
F001573,S008,9.53,1047.3,41.83,204.24,0.00223,3,16.92,55
F001574,S008,5.36,1194.4,18.1,203.64,0.01047,1,26.74,25
F001575,S008,5.58,1315.8,42.35,229.83,0.00439,0,0.0,25
F001576,S008,8.35,1421.1,74.8,7.75,0.04075,3,3.79,59
F001577,S008,6.32,1507.1,82.12,95.59,0.0071,2,127.89,44
F001578,S008,4.83,1191.5,86.76,52.99,0.00164,3,4.74,21
F001579,S008,5.94,910.1,77.79,138.7,0.00043,3,20.03,20
F001580,S008,7.58,1009.1,36.3,161.6,0.00475,4,56.9,34
F001581,S008,5.59,947.3,22.41,7.17,0.00551,2,41.34,24
F001582,S008,6.46,1071.4,32.53,152.32,0.04625,3,32.82,34
F001583,S008,8.31,1290.9,64.7,34.83,0.00798,5,67.21,74
F001584,S008,10.34,911.6,45.33,314.52,2e-05,4,26.13,64
F001585,S009,16.49,855.3,3.86,347.01,0.00994,2,243.8,2251
F001586,S009,19.38,908.9,34.36,30.62,0.00717,2,47.63,3276
F001587,S009,15.81,973.9,53.29,64.94,0.02333,0,0.0,2024
F001588,S009,12.34,893.3,84.22,299.18,0.00719,1,14.88,929
F001589,S009,14.88,606.6,89.62,183.18,0.01959,6,84.01,1190
F001590,S009,18.68,1151.9,65.89,53.9,0.00627,2,45.0,3115
F001591,S009,16.89,853.1,65.39,113.11,0.00743,0,0.0,2040
F001592,S009,13.61,948.5,87.33,38.49,0.00023,3,40.68,1655
F001593,S009,12.36,490.0,35.41,326.41,0.01239,0,0.0,652
F001594,S009,15.8,666.7,77.78,322.27,0.00018,6,78.43,1267
F001595,S009,11.18,973.3,39.03,278.45,0.00669,1,33.51,913
F001596,S009,16.41,911.0,84.67,285.97,0.00615,4,55.5,2029
F001597,S009,16.53,786.9,20.79,218.05,0.00047,3,6.49,1665
F001598,S009,19.3,812.5,78.11,357.99,0.00331,3,34.37,2660
F001599,S009,12.24,551.1,10.67,208.17,0.02339,1,6.06,753
F001600,S009,14.39,1013.9,39.36,234.82,0.00392,3,1.69,1419
F001601,S009,12.51,946.1,0.51,324.24,0.00601,3,62.97,1067
F001602,S009,16.17,788.1,84.99,154.49,0.01378,1,34.73,1619
F001603,S009,14.48,966.7,79.11,328.08,0.02055,5,142.43,1669
F001604,S009,14.16,916.9,19.13,138.51,0.00553,0,0.0,1639
F001605,S009,9.84,546.8,24.48,196.92,0.0016,1,3.56,412
F001606,S009,13.27,1013.4,75.61,9.68,0.00494,3,99.25,1391
F001607,S009,20.91,840.8,0.11,99.51,0.02221,1,0.01,2741
F001608,S009,16.05,860.3,11.8,220.93,0.00248,3,5.35,1540
F001609,S009,16.37,760.3,81.24,7.4,0.0132,2,53.15,1670
F001610,S009,12.33,911.5,83.32,285.81,0.01468,5,2.33,1246
F001611,S009,16.65,588.7,87.86,196.35,0.01202,1,118.29,1556
F001612,S009,14.91,977.9,72.17,38.2,0.01615,3,71.14,1604
F001613,S009,10.06,583.9,65.64,264.99,0.02891,0,0.0,435
F001614,S009,14.65,863.4,10.15,281.24,0.00119,3,2.62,1759
F001615,S009,16.12,843.1,52.28,113.73,0.00113,1,4.51,1642
F001616,S009,10.51,426.1,38.49,52.5,0.06742,0,0.0,346
F001617,S009,19.24,944.3,72.1,147.7,0.02669,2,46.71,2316
F001618,S009,13.31,676.2,24.38,331.71,0.00355,2,4.24,1162
F001619,S009,12.2,800.4,49.08,51.52,0.01217,3,145.54,1025
F001620,S009,14.14,854.2,66.92,222.84,0.01351,2,18.15,1462
F001621,S009,11.67,859.6,48.96,90.74,0.02204,4,32.16,870
F001622,S009,12.36,735.9,9.68,87.57,0.00183,2,18.03,976
F001623,S009,13.89,580.4,70.72,32.85,0.01859,2,60.75,833
F001624,S009,13.84,806.8,33.7,297.5,0.00605,4,102.48,1460
F001625,S009,13.72,1020.0,60.9,271.91,0.00939,1,55.74,1712
F001626,S009,13.47,752.2,68.78,340.93,0.00175,2,31.68,983
F001627,S009,13.24,674.2,14.43,139.84,0.00228,2,1.11,1118
F001628,S009,15.82,803.1,57.71,33.72,0.01788,4,75.49,1409
F001629,S009,17.0,962.2,15.98,211.79,0.01111,3,105.49,2200
F001630,S009,18.5,894.0,36.34,120.69,0.00854,2,34.78,2157
F001631,S009,18.6,920.3,9.94,200.53,0.03668,1,134.57,2240
F001632,S009,12.26,735.1,21.34,63.87,0.00271,0,0.0,910
F001633,S009,16.6,795.2,63.06,148.54,0.00049,2,2.88,1920
F001634,S009,16.13,933.1,84.59,73.55,0.00117,4,58.26,2306
F001635,S009,12.12,728.6,50.1,297.28,0.00982,4,89.51,1010
F001636,S009,21.4,852.0,45.31,319.59,0.00601,2,52.17,3586
F001637,S009,16.29,753.0,7.94,305.1,0.00385,3,1.57,1544
F001638,S009,18.01,836.2,66.46,76.51,0.00231,2,81.38,2305
F001639,S009,18.22,832.8,23.92,255.58,0.00291,5,46.42,2628
F001640,S009,11.76,894.8,23.59,88.22,0.0125,1,1.37,1210
F001641,S009,18.07,1012.2,71.55,259.85,0.01015,3,202.85,2608
F001642,S009,12.95,1058.7,75.76,259.63,0.04428,5,23.4,1295
F001643,S009,20.06,998.2,3.51,252.15,0.00058,2,67.7,3948
F001644,S009,20.57,760.7,7.11,280.16,0.00301,3,71.73,2686
F001645,S009,12.84,948.1,15.0,318.71,0.00441,5,43.48,1513
F001646,S009,15.08,690.5,70.04,131.16,0.02123,1,102.33,1293
F001647,S009,16.67,871.2,12.2,118.71,0.01049,3,10.79,2108
F001648,S009,19.53,900.9,24.27,208.73,0.0024,0,0.0,2617
F001649,S009,17.24,812.0,23.95,350.79,0.01243,2,161.46,1681
F001650,S009,17.64,654.9,26.96,50.36,0.02839,3,61.26,1727
F001651,S009,15.86,882.3,66.44,61.58,0.00824,4,9.51,2066
F001652,S009,17.55,1073.3,21.25,160.62,0.00865,2,45.75,2763
F001653,S009,16.12,426.6,39.59,180.15,0.01936,2,9.22,957
F001654,S009,17.2,748.5,41.12,177.37,0.00909,0,0.0,1749
F001655,S009,14.13,831.0,67.49,131.04,0.00382,0,0.0,1140
F001656,S009,16.31,482.5,57.46,82.46,0.00183,4,92.63,1214
F001657,S009,11.46,820.5,48.57,328.8,0.01219,1,40.61,981
F001658,S009,14.42,755.4,30.54,217.4,0.00204,1,169.17,1110
F001659,S009,21.52,734.1,29.23,193.58,5e-05,5,6.69,2680
F001660,S009,13.49,662.1,15.73,339.96,0.02898,2,26.53,989
F001661,S009,16.23,660.7,69.58,2.04,0.0078,5,75.67,1382
F001662,S009,15.1,761.1,53.43,125.86,0.00279,5,142.41,1500
F001663,S009,15.45,768.8,36.63,29.99,0.03147,2,27.6,1440
F001664,S009,14.45,874.9,11.65,3.87,0.00758,4,104.56,1254
F001665,S009,17.27,947.7,20.64,241.37,0.0237,5,7.68,2559
F001666,S009,16.21,876.1,27.89,18.36,0.00664,5,53.69,2174
F001667,S009,18.93,602.8,49.39,331.21,0.02147,2,27.97,1905
F001668,S009,22.03,803.1,18.72,242.3,0.00951,1,26.87,3322
F001669,S009,10.52,942.4,12.3,287.7,0.00503,4,6.44,947
F001670,S009,21.83,940.5,5.36,24.01,0.00231,6,74.21,4193
F001671,S009,15.91,990.1,15.83,200.96,0.01279,2,174.32,1997
F001672,S009,14.98,875.9,56.55,312.97,0.00328,2,23.89,1872
F001673,S009,17.72,902.2,48.15,224.96,0.0048,3,9.18,2033
F001674,S009,17.69,941.3,77.88,295.47,0.03459,0,0.0,2772
F001675,S009,13.93,1042.4,65.42,63.91,0.00749,4,19.86,1628
F001676,S009,17.41,696.0,43.76,80.03,0.02679,5,34.7,2000
F001677,S009,16.14,583.6,67.89,226.92,0.00794,2,27.69,1267
F001678,S009,13.6,829.0,34.5,234.19,0.00238,1,10.03,1063
F001679,S009,18.4,1024.5,75.03,260.84,0.00825,2,4.28,2595
F001680,S009,15.23,1077.1,63.23,249.13,0.00849,2,74.49,1887
F001681,S009,14.65,854.9,48.34,202.35,6e-05,1,93.47,1311
F001682,S009,16.07,912.5,43.3,114.63,0.00952,2,63.1,1763
F001683,S009,13.11,647.5,76.43,312.01,0.03401,1,47.71,912
F001684,S009,12.67,713.2,65.02,349.89,0.03484,5,163.91,1021
F001685,S009,12.6,705.8,66.22,270.53,0.00485,2,3.83,900
F001686,S009,18.21,676.0,36.4,108.58,0.02196,2,34.8,1882
F001687,S009,15.91,903.9,83.9,36.17,0.00321,2,1.51,1552
F001688,S009,18.57,619.3,74.17,110.34,0.00411,1,73.59,1988
F001689,S009,16.97,890.5,2.78,57.17,0.03321,1,42.7,2421
F001690,S009,17.75,878.4,34.3,85.02,0.04352,3,45.42,1865
F001691,S009,8.64,782.5,64.66,28.6,0.0171,6,0.54,468
F001692,S009,12.99,553.4,41.77,64.34,0.01025,4,3.94,781
F001693,S009,11.72,721.6,27.39,176.74,0.01369,4,17.88,796
F001694,S009,18.37,804.1,39.35,58.92,0.02632,0,0.0,2666
F001695,S009,15.96,830.9,21.4,104.64,0.00196,2,4.26,1621
F001696,S009,11.84,805.5,69.96,166.21,0.00413,1,72.78,921
F001697,S009,9.79,760.5,30.59,351.97,0.02036,2,5.59,654
F001698,S009,14.91,674.2,45.05,268.52,0.01562,2,10.24,1121
F001699,S009,16.52,1079.0,18.68,15.33,0.00307,0,0.0,2873
F001700,S009,11.81,814.6,79.61,215.93,0.00447,3,76.61,849
F001701,S009,19.48,632.8,70.32,125.59,0.00884,2,36.29,2215
F001702,S009,11.88,1006.0,67.03,68.92,0.008,2,44.98,1121
F001703,S009,13.14,901.5,40.46,114.76,0.00013,0,0.0,1146
F001704,S009,8.25,574.8,54.25,217.96,0.00149,2,57.61,323
F001705,S009,16.16,994.5,60.38,80.86,0.02817,1,38.68,2281
F001706,S009,12.58,662.4,81.17,50.03,8e-05,3,196.99,794
F001707,S009,20.09,570.0,8.86,83.72,0.00376,4,27.96,1844
F001708,S009,9.91,700.8,9.17,19.11,0.00743,3,17.03,634
F001709,S009,15.68,844.2,45.0,95.91,0.00762,1,47.0,1385
F001710,S009,13.23,778.6,60.07,35.15,0.01214,5,85.31,1280
F001711,S009,10.94,572.2,82.25,77.75,0.0028,2,21.53,636
F001712,S009,18.04,642.5,6.17,154.33,0.00817,2,37.78,1995
F001713,S009,16.91,1036.9,27.63,298.42,0.01191,2,104.43,2708
F001714,S009,12.77,778.5,7.87,308.07,0.01577,5,79.27,1071
F001715,S009,17.15,368.6,57.32,132.82,0.01046,4,85.87,765
F001716,S009,15.92,783.2,1.04,329.62,0.00883,1,24.92,1897
F001717,S009,13.43,1020.5,71.42,256.58,0.00185,4,95.64,1556
F001718,S009,15.23,971.8,20.66,143.26,0.00326,4,1.86,2165
F001719,S009,14.82,901.2,36.13,48.32,0.01002,1,4.97,1864
F001720,S009,17.11,730.8,27.55,291.2,0.00304,4,41.96,1856
F001721,S009,15.02,904.7,29.14,253.81,0.00757,1,53.38,1909
F001722,S009,20.58,796.0,20.47,113.84,0.01629,3,55.49,2879
F001723,S009,14.9,819.5,73.0,175.49,0.01351,4,93.9,1246
F001724,S009,16.66,906.5,20.22,277.85,0.00164,3,0.57,1731
F001725,S009,15.19,702.8,27.94,154.83,0.0038,0,0.0,1103
F001726,S009,16.04,638.9,13.32,131.44,0.01811,1,19.79,1345
F001727,S009,12.72,834.0,64.38,351.83,0.00265,3,0.33,1147
F001728,S009,15.96,834.4,16.83,293.54,0.00068,2,13.41,1553
F001729,S009,12.96,558.4,20.5,265.31,0.01796,0,0.0,887
F001730,S009,13.41,834.1,72.83,209.72,0.00626,0,0.0,1331
F001731,S009,16.63,406.7,35.25,120.07,0.01437,1,36.72,1028
F001732,S009,12.68,678.5,79.39,219.44,0.03074,0,0.0,844
F001733,S009,13.98,711.2,8.92,193.92,0.0051,2,95.34,1186
F001734,S009,15.81,927.8,59.84,100.74,0.01537,1,30.43,1643
F001735,S009,13.45,835.7,84.33,241.05,0.00017,3,173.96,1243
F001736,S009,12.3,725.6,29.41,240.43,0.00356,3,46.77,871
F001737,S009,12.72,837.1,85.07,96.84,0.00039,2,48.01,1244
F001738,S009,20.54,886.7,3.67,193.28,0.00256,2,29.59,2654
F001739,S009,17.65,867.7,74.23,302.56,0.00119,3,79.9,2573
F001740,S009,13.29,820.4,83.02,332.5,3e-05,2,5.91,1314
F001741,S009,15.45,953.3,85.28,158.48,0.00798,2,25.83,1747
F001742,S009,19.21,707.8,1.97,35.37,0.00528,2,17.53,2165
F001743,S009,15.44,651.2,27.03,153.66,0.01373,4,67.79,1141
F001744,S009,12.09,713.7,37.79,52.34,0.00423,0,0.0,794
F001745,S009,9.31,653.9,16.01,19.97,0.00275,2,34.3,532
F001746,S009,20.17,667.1,56.53,357.76,0.00267,2,302.97,2113
F001747,S009,18.57,674.8,13.41,127.88,0.01133,2,57.78,1970
F001748,S009,14.69,781.1,81.29,33.62,0.00549,2,44.64,1549
F001749,S009,15.73,812.7,75.64,188.59,0.00113,4,93.32,1843
F001750,S009,12.0,862.5,17.67,260.79,0.00174,1,36.0,1095
F001751,S009,16.72,700.9,11.05,108.67,0.01287,3,21.02,1585
F001752,S009,14.22,953.0,70.74,178.51,0.01416,4,55.94,1807
F001753,S009,15.62,796.2,12.57,245.95,0.00109,1,0.19,1737
F001754,S009,17.69,607.3,48.92,19.47,0.00366,3,25.74,1615
F001755,S009,17.4,684.1,52.14,57.62,0.01054,1,84.02,1899
F001756,S009,7.23,857.3,37.33,265.62,0.01086,4,48.61,353
F001757,S009,11.33,675.9,19.64,61.23,0.01163,0,0.0,667
F001758,S009,8.29,672.1,68.45,48.64,0.00295,1,60.27,444
F001759,S009,11.1,845.4,17.51,68.08,0.00354,5,120.81,942
F001760,S009,15.75,935.1,10.7,312.02,0.02269,2,19.6,1960
F001761,S009,15.48,897.7,61.4,76.84,0.01497,4,56.94,1966
F001762,S009,12.19,825.7,61.83,123.32,0.00193,2,119.54,1196
F001763,S009,14.85,878.2,47.54,60.24,0.00362,1,8.71,1658
F001764,S009,11.79,770.7,78.04,43.92,0.00525,2,0.0,990
F001765,S009,22.3,905.4,30.91,182.29,0.00272,4,98.03,3659
F001766,S010,21.09,679.4,1.03,353.68,0.01934,4,0.97,5860
F001767,S010,22.68,651.8,52.87,230.64,0.00147,3,13.57,6933
F001768,S010,14.59,524.7,46.34,300.29,0.01182,1,0.84,2289
F001769,S010,21.6,592.4,64.35,296.81,0.04088,1,79.29,5540
F001770,S010,17.67,550.2,64.78,161.27,0.00417,3,70.01,3010
F001771,S010,19.34,695.5,62.02,0.04,0.01455,2,22.18,4599
F001772,S010,23.04,737.7,89.43,135.42,0.00203,8,0.76,6906
F001773,S010,25.04,732.4,33.62,209.33,0.01131,3,48.88,8453
F001774,S010,22.22,725.2,76.14,197.4,0.00234,2,28.04,6441
F001775,S010,22.27,632.0,4.57,149.38,0.00984,1,10.62,6032
F001776,S010,21.81,470.8,18.46,43.32,0.00449,2,2.77,4338
F001777,S010,18.54,533.7,26.54,113.33,0.00613,1,8.67,3764
F001778,S010,20.28,623.0,23.65,250.91,0.00724,4,86.9,5259
F001779,S010,20.91,527.7,63.35,339.51,0.00086,6,33.17,4697
F001780,S010,19.66,583.5,88.88,322.21,0.02228,2,10.67,4539
F001781,S010,21.64,714.6,75.81,173.34,0.01446,3,64.08,7016
F001782,S010,25.65,738.1,13.06,271.86,0.00186,2,22.29,10117
F001783,S010,19.49,668.3,70.61,231.64,0.01645,5,18.75,4790
F001784,S010,13.04,802.2,67.31,191.18,0.0015,3,71.45,2274
F001785,S010,27.95,610.0,21.69,352.37,0.01135,6,3.02,8086
F001786,S010,15.11,699.6,52.17,17.42,0.02083,1,43.55,3193
F001787,S010,15.97,614.8,85.91,12.48,0.00601,2,45.75,3222
